 RIN, Primary Key, Date Occurred, Time Occurred, Location, Area Command, Nature of Contact, Reason Desc, R2R Level,Master Subject ID, Subject Sex, Subject Race, Subject Ethnicity, Subject Conduct Desc, Subject Resistance, Weapon Used 1, Weapon Used 2,Weapon Used 3, Weapon Used 4, Weapon Used 5, Number Shots, Subject Effects, Effect on Officer, Officer Organization Desc, Officer Commission Date,Officer Yrs of Service, X-Coordinate, Y-Coordinate,CouncilDistrict
"165,154","20,152,340,238",08/23/2015 12:00:00 AM, ,400 E 6TH ST,GE,VIEWED OFFENSE,NECESSARY TO EFFECT ARREST / DETENTION,3,459311267: 20152340238,M,W,N,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,EMPTY HAND ACTIVE AGGRESSION,CHEMICAL AGENT - O C SPRAY,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,COMPLAINT OF INJURY/PAIN,NO COMPLAINT OF INJURY/PAIN,GEORGE 600 REG I PATROL,03/23/2012 12:00:00 AM,3,"3,115,491","10,070,521",9
"165,155","20,152,340,238",08/23/2015 12:00:00 AM, ,400 E 6TH ST,GE,VIEWED OFFENSE,NECESSARY TO DEFEND ANOTHER,3,1038126: 20152340238,,,,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,EMPTY HAND ACTIVE AGGRESSION,CHEMICAL AGENT - O C SPRAY,,,,,,NO COMPLAINT OF INJURY/PAIN,,GEORGE 600 REG I PATROL,03/23/2012 12:00:00 AM,3,"3,115,491","10,070,521",9
"165,156","20,152,340,238",08/23/2015 12:00:00 AM, ,400 E 6TH ST,GE,VIEWED OFFENSE,NECESSARY TO DEFEND ANOTHER,3,1038127: 20152340238,,,,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,EMPTY HAND ACTIVE AGGRESSION,CHEMICAL AGENT - O C SPRAY,,,,,,NO COMPLAINT OF INJURY/PAIN,NO COMPLAINT OF INJURY/PAIN,GEORGE 600 REG I PATROL,03/23/2012 12:00:00 AM,3,"3,115,491","10,070,521",9
"165,157","20,152,340,238",08/23/2015 12:00:00 AM, ,400 E 6TH ST,GE,VIEWED OFFENSE,NECESSARY TO DEFEND ANOTHER,3,1038128: 20152340238,,,,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,EMPTY HAND ACTIVE AGGRESSION,CHEMICAL AGENT - O C SPRAY,,,,,,NO COMPLAINT OF INJURY/PAIN,NO COMPLAINT OF INJURY/PAIN,GEORGE 600 REG I PATROL,03/23/2012 12:00:00 AM,3,"3,115,491","10,070,521",9
"165,158","20,152,340,238",08/23/2015 12:00:00 AM,0206,400 E 6TH ST,GE,VIEWED OFFENSE,NECESSARY TO EFFECT ARREST / DETENTION,3,459311267: 20152340238,M,W,N,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,EMPTY HAND ACTIVE AGGRESSION,CHEMICAL AGENT - O C SPRAY,CANINE - BITE,,,,,COMPLAINT OF INJURY/PAIN,NO COMPLAINT OF INJURY/PAIN,GEORGE 600 REG I PATROL,03/22/2013 12:00:00 AM,2,"3,115,491","10,070,521",9
"165,159","20,152,340,238",08/23/2015 12:00:00 AM,0206,400 E 6TH ST,GE,VIEWED OFFENSE,NECESSARY TO EFFECT ARREST / DETENTION,3,1038129: 20152340238,,,,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,EMPTY HAND ACTIVE AGGRESSION,CHEMICAL AGENT - O C SPRAY,,,,,,NO COMPLAINT OF INJURY/PAIN,NO COMPLAINT OF INJURY/PAIN,GEORGE 600 REG I PATROL,03/22/2013 12:00:00 AM,2,"3,115,491","10,070,521",9
"165,160","20,152,340,238",08/23/2015 12:00:00 AM,0206,400 E 6TH ST,GE,VIEWED OFFENSE,"IN CUSTODY, MAINTAINING CONTROL",3,1038130: 20152340238,,,,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,EMPTY HAND ACTIVE AGGRESSION,CHEMICAL AGENT - O C SPRAY,,,,,,NO COMPLAINT OF INJURY/PAIN,NO COMPLAINT OF INJURY/PAIN,GEORGE 600 REG I PATROL,03/22/2013 12:00:00 AM,2,"3,115,491","10,070,521",9
"165,166","20,152,340,238",08/23/2015 12:00:00 AM,0206,400 E 6TH ST,GE,VIEWED OFFENSE,NECESSARY TO EFFECT ARREST / DETENTION,3,459311267: 20152340238,M,W,N,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,EMPTY HAND ACTIVE AGGRESSION,CHEMICAL AGENT - O C SPRAY,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,COMPLAINT OF INJURY/PAIN,NO COMPLAINT OF INJURY/PAIN,GEORGE 600 REG I PATROL,03/22/2013 12:00:00 AM,2,"3,115,491","10,070,521",9
"165,167","20,152,340,238",08/23/2015 12:00:00 AM,0206,400 E 6TH ST,GE,VIEWED OFFENSE,NECESSARY TO DEFEND ANOTHER,3,1038100: 20152340238,,,,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,EMPTY HAND ACTIVE AGGRESSION,CHEMICAL AGENT - O C SPRAY,,,,,,NO COMPLAINT OF INJURY/PAIN,NO COMPLAINT OF INJURY/PAIN,GEORGE 600 REG I PATROL,03/22/2013 12:00:00 AM,2,"3,115,491","10,070,521",9
"165,171","20,152,350,249",08/23/2015 12:00:00 AM,0338,1400 BLOCK COMETA ST,CH,DISPATCHED CALL,"IN CUSTODY, MAINTAINING CONTROL",3,161091693: 20152350249,M,W,H,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,VERBAL RESISTANCE/AGGRESSION; EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,COMPLAINT OF INJURY/PAIN; COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED,,CHARLIE 500 REG III PATROL,10/25/1991 12:00:00 AM,24,"3,130,791","10,075,698",1
"165,172","20,152,351,524",08/23/2015 12:00:00 AM,2001,2300 SAN ANTONIO ST,BA,VIEWED OFFENSE,"IN CUSTODY, MAINTAINING CONTROL",3,459202646: 20152351524,M,W,H,EDP/MENTALLY UNSTABLE,EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED,MINOR INJURY,BAKER 600 EVE REG I PATROL,03/27/1998 12:00:00 AM,17,"3,114,097","10,077,584",9
"165,173","20,152,351,325",08/23/2015 12:00:00 AM,1746,11500 DOMAIN DR,AD,DISPATCHED CALL,NECESSARY TO EFFECT ARREST / DETENTION,3,458896416: 20152351325,F,W,H,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,VERBAL RESISTANCE/AGGRESSION; EMPTY HAND ACTIVE AGGRESSION; EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,MINOR INJURY,MINOR INJURY,ADAM 500 REG II PATROL,12/13/2013 12:00:00 AM,2,"3,118,840","10,119,606",7
"165,184","20,152,350,320",08/23/2015 12:00:00 AM,0230,400 E 6TH ST,GE,VIEWED OFFENSE,NECESSARY TO DEFEND REPORTING OFFICER,3,378930342: 20152350320,M,W,N,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,NO COMPLAINT OF INJURY/PAIN,NO COMPLAINT OF INJURY/PAIN,GEORGE 800 REG I PATROL,11/12/2010 12:00:00 AM,5,"3,115,491","10,070,521",9
"165,185","20,152,350,249",08/23/2015 12:00:00 AM, ,1400 BLOCK COMETA ST,CH,DISPATCHED CALL,"IN CUSTODY, MAINTAINING CONTROL",3,305923612: 20152350249,M,W,H,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,EMPTY HAND DEFENSIVE RESISTANCE,,,,,,,NO COMPLAINT OF INJURY/PAIN,,CHARLIE 600 REG III PATROL,12/13/2013 12:00:00 AM,2,"3,130,791","10,075,698",1
"165,201","20,152,340,238",08/23/2015 12:00:00 AM,0206,400 E 6TH ST,GE,VIEWED OFFENSE,NECESSARY TO DEFEND ANOTHER,3,1038131: 20152340238,,,,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,EMPTY HAND ACTIVE AGGRESSION,CHEMICAL AGENT - O C SPRAY,,,,,,NO COMPLAINT OF INJURY/PAIN,NO COMPLAINT OF INJURY/PAIN,GEORGE 600 REG I PATROL,03/22/2013 12:00:00 AM,2,"3,115,491","10,070,521",9
"165,202","20,152,351,524",08/23/2015 12:00:00 AM,2001,2300 SAN ANTONIO ST,BA,VIEWED OFFENSE,"IN CUSTODY, MAINTAINING CONTROL",3,459202646: 20152351524,M,W,H,EDP/MENTALLY UNSTABLE,VERBAL RESISTANCE/AGGRESSION; EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED,NO COMPLAINT OF INJURY/PAIN,BAKER 600 EVE REG I PATROL,04/27/2007 12:00:00 AM,8,"3,114,097","10,077,584",9
"165,244","20,152,350,320",08/23/2015 12:00:00 AM,0230,400 E 6TH ST,GE,VIEWED OFFENSE,NECESSARY TO EFFECT ARREST / DETENTION,3,5038507: 20152350320,M,W,H,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,EMPTY HAND ACTIVE AGGRESSION,CHEMICAL AGENT - O C SPRAY,,,,,,COMPLAINT OF INJURY/PAIN,NO COMPLAINT OF INJURY/PAIN,GEORGE 600 REG I PATROL,01/04/2008 12:00:00 AM,8,"3,115,491","10,070,521",9
"165,261","20,152,351,243",08/23/2015 12:00:00 AM,1651,LARCH TER / MONTOPOLIS DR,HE,DISPATCHED CALL,"IN CUSTODY, MAINTAINING CONTROL",3,459069301: 20152351243,M,W,H,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,NO COMPLAINT OF INJURY/PAIN,NO COMPLAINT OF INJURY/PAIN,HENRY 400 REG III PATROL,12/12/2014 12:00:00 AM,1,"3,128,504","10,058,090",3
"165,385","20,152,351,325",08/23/2015 12:00:00 AM,1746,11500 DOMAIN DR,AD,DISPATCHED CALL,NECESSARY TO EFFECT ARREST / DETENTION,3,458896416: 20152351325,F,W,H,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,VERBAL RESISTANCE/AGGRESSION; EMPTY HAND ACTIVE AGGRESSION; EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,0,MINOR INJURY,COMPLAINT OF INJURY/PAIN,ADAM 500 REG II PATROL,10/07/2011 12:00:00 AM,4,"3,118,840","10,119,606",7
"165,413","20,152,350,320",08/23/2015 12:00:00 AM,0230,400 E 6TH ST,GE,VIEWED OFFENSE,NECESSARY TO EFFECT ARREST / DETENTION,3,5038507: 20152350320,M,W,H,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,EMPTY HAND ACTIVE AGGRESSION,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED,NO COMPLAINT OF INJURY/PAIN,HENRY 200 REG III PATROL,04/23/2010 12:00:00 AM,5,"3,115,491","10,070,521",9
"165,867","20,152,350,320",08/23/2015 12:00:00 AM,0230,400 E 6TH ST,GE,VIEWED OFFENSE,NECESSARY TO DEFEND REPORTING OFFICER,3,378930342: 20152350320,M,W,N,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED,NO COMPLAINT OF INJURY/PAIN,GEORGE 600 REG I PATROL,03/22/2013 12:00:00 AM,2,"3,115,491","10,070,521",9
"165,907","20,152,350,320",08/23/2015 12:00:00 AM,0230,400 E 6TH ST,GE,VIEWED OFFENSE,NECESSARY TO EFFECT ARREST / DETENTION,3,5038507: 20152350320,M,W,H,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,EMPTY HAND ACTIVE AGGRESSION,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,NO COMPLAINT OF INJURY/PAIN,NO COMPLAINT OF INJURY/PAIN,GEORGE 800 REG I PATROL,03/21/2014 12:00:00 AM,1,"3,115,491","10,070,521",9
"165,203","20,152,360,493",08/24/2015 12:00:00 AM,0825,2005 E OLTORF ST,HE,DISPATCHED CALL,TO RESTRAIN FOR SUBJECTS SAFETY,3,180368203: 20152360493,M,B,N,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,EMPTY HAND ACTIVE AGGRESSION; EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,NO COMPLAINT OF INJURY/PAIN,NO COMPLAINT OF INJURY/PAIN,HENRY 100 REG III PATROL,08/10/2001 12:00:00 AM,14,"3,117,578","10,057,197",3
"165,384","20,152,381,739",08/26/2015 12:00:00 AM,2045,3101 GUADALUPE ST,BA,DISPATCHED CALL,NECESSARY TO EFFECT ARREST / DETENTION,2,384045603: 20152381739,M,B,N,EDP/MENTALLY UNSTABLE,OTHER,CED - PRONGS-ENTER # SHOTS,,,,,1,MINOR INJURY,NO COMPLAINT OF INJURY/PAIN,METRO TAC REGION I,01/02/2009 12:00:00 AM,7,"3,114,717","10,081,536",9
"165,204","20,152,360,369",08/24/2015 12:00:00 AM,0720,513 THOMPSON LN,HE,DISPATCHED CALL,NECESSARY TO EFFECT ARREST / DETENTION,3,33426293: 20152360369,M,B,N,EDP/MENTALLY UNSTABLE,EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,0,NO COMPLAINT OF INJURY/PAIN,NO COMPLAINT OF INJURY/PAIN,CHARLIE 100 REG III PATROL,05/10/2002 12:00:00 AM,13,"3,133,030","10,060,163",3
"165,222","20,152,360,369",08/24/2015 12:00:00 AM,0706,513 THOMPSON LN,HE,DISPATCHED CALL,NECESSARY TO EFFECT ARREST / DETENTION,3,33426293: 20152360369,M,B,N,EDP/MENTALLY UNSTABLE,EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,NO COMPLAINT OF INJURY/PAIN,NO COMPLAINT OF INJURY/PAIN,HENRY 100 REG III PATROL,04/27/2007 12:00:00 AM,8,"3,133,030","10,060,163",3
"165,223","20,152,360,369",08/24/2015 12:00:00 AM,0706,513 THOMPSON LN,HE,DISPATCHED CALL,NECESSARY TO EFFECT ARREST / DETENTION,3,33426293: 20152360369,M,B,N,EDP/MENTALLY UNSTABLE,EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,NO COMPLAINT OF INJURY/PAIN,MINOR INJURY,HENRY 100 REG III PATROL,06/18/2004 12:00:00 AM,11,"3,133,030","10,060,163",3
"165,241","20,152,361,151",08/24/2015 12:00:00 AM,1500,700 BLOCK NECHES ST,GE,DISPATCHED CALL,NECESSARY TO EFFECT ARREST / DETENTION,2,269751702: 20152361151,M,B,N,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,EMPTY HAND ACTIVE AGGRESSION; EMPTY HAND DEFENSIVE RESISTANCE,CED - PRONGS-ENTER # SHOTS,,,,,2,MINOR INJURY,MINOR INJURY; COMPLAINT OF INJURY/PAIN,GEORGE 200 REG I PATROL,06/27/2003 12:00:00 AM,12,"3,115,886","10,070,835",9
"165,242","20,152,361,151",08/24/2015 12:00:00 AM,1500,700 BLOCK NECHES ST,GE,DISPATCHED CALL,NECESSARY TO EFFECT ARREST / DETENTION,3,269751702: 20152361151,M,B,N,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,EMPTY HAND ACTIVE AGGRESSION; EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,MINOR INJURY,NO COMPLAINT OF INJURY/PAIN,GEORGE 200 REG I PATROL,06/04/2000 12:00:00 AM,15,"3,115,886","10,070,835",9
"165,243","20,152,361,151",08/24/2015 12:00:00 AM,1456,700 BLOCK NECHES ST,GE,DISPATCHED CALL,NECESSARY TO EFFECT ARREST / DETENTION,3,269751702: 20152361151,M,B,N,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,EMPTY HAND ACTIVE AGGRESSION; EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED,NO COMPLAINT OF INJURY/PAIN,GEORGE 600 REG I PATROL,03/22/2013 12:00:00 AM,2,"3,115,886","10,070,835",9
"165,483","20,152,410,298",08/29/2015 12:00:00 AM,0230,200 E 6TH ST,GE,VIEWED OFFENSE,NECESSARY TO EFFECT ARREST / DETENTION,3,459313855: 20152410298,M,B,N,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,MINOR INJURY,NO COMPLAINT OF INJURY/PAIN,GEORGE 400 REG I PATROL,11/30/2012 12:00:00 AM,3,"3,114,818","10,070,707",9
"165,281","20,152,361,151",08/24/2015 12:00:00 AM, ,700 BLOCK NECHES ST,GE,DISPATCHED CALL,NECESSARY TO EFFECT ARREST / DETENTION,3,269751702: 20152361151,M,B,N,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,EMPTY HAND ACTIVE AGGRESSION; EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,MINOR INJURY,NO COMPLAINT OF INJURY/PAIN,GEORGE 600 REG I PATROL,06/20/2008 12:00:00 AM,7,"3,115,886","10,070,835",9
"165,282","20,152,361,151",08/24/2015 12:00:00 AM,2229,700 BLOCK NECHES ST,GE,DISPATCHED CALL,NECESSARY TO EFFECT ARREST / DETENTION,3,269751702: 20152361151,M,B,N,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,EMPTY HAND ACTIVE AGGRESSION; EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,NO COMPLAINT OF INJURY/PAIN,NO COMPLAINT OF INJURY/PAIN,GEORGE 600 REG I PATROL,03/22/2013 12:00:00 AM,2,"3,115,886","10,070,835",9
"165,383","20,152,360,493",08/24/2015 12:00:00 AM,0827,2005 E OLTORF ST,HE,DISPATCHED CALL,TO RESTRAIN FOR SUBJECTS SAFETY,3,180368203: 20152360493,M,B,N,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,EMPTY HAND ACTIVE AGGRESSION; EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,NO COMPLAINT OF INJURY/PAIN,NO COMPLAINT OF INJURY/PAIN,HENRY 100 REG III PATROL,11/30/2012 12:00:00 AM,3,"3,117,578","10,057,197",3
"165,414","20,152,361,151",08/24/2015 12:00:00 AM, ,700 BLOCK NECHES ST,GE,DISPATCHED CALL,NECESSARY TO EFFECT ARREST / DETENTION,3,269751702: 20152361151,M,B,N,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,EMPTY HAND ACTIVE AGGRESSION; EMPTY HAND DEFENSIVE RESISTANCE,CHEMICAL AGENT - O C SPRAY,,,,,,NO COMPLAINT OF INJURY/PAIN,NO COMPLAINT OF INJURY/PAIN,GEORGE 600 REG I PATROL,03/22/2013 12:00:00 AM,2,"3,115,886","10,070,835",9
"165,303","20,152,372,082",08/25/2015 12:00:00 AM,2312,8201 N LAMAR BLVD,ED,TRAFFIC STOP,NECESSARY TO EFFECT ARREST / DETENTION,3,153160293: 20152372082,M,B,N,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,VERBAL RESISTANCE/AGGRESSION; EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,MINOR INJURY,NO COMPLAINT OF INJURY/PAIN,EDWARD 800 REG II PATROL,06/20/2008 12:00:00 AM,7,"3,124,479","10,101,091",4
"165,321","20,152,372,082",08/25/2015 12:00:00 AM,2300,8201 N LAMAR BLVD,ED,TRAFFIC STOP,NECESSARY TO EFFECT ARREST / DETENTION,3,153160293: 20152372082,M,B,N,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,VERBAL RESISTANCE/AGGRESSION; EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,MINOR INJURY,MINOR INJURY,EDWARD 700 REG II PATROL,10/07/2011 12:00:00 AM,4,"3,124,479","10,101,091",4
"165,341","20,152,371,950",08/25/2015 12:00:00 AM, ,10500 BURNET RD,AD,OTHER,TO RESTRAIN FOR SUBJECTS SAFETY,3,458902256: 20152371950,M,W,N,EDP/MENTALLY UNSTABLE; SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,VERBAL RESISTANCE/AGGRESSION; PASSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,NO COMPLAINT OF INJURY/PAIN,NO COMPLAINT OF INJURY/PAIN,ADAM 700 REG II PATROL,12/12/2014 12:00:00 AM,1,"3,119,668","10,114,949",7
"165,401","20,152,371,251",08/25/2015 12:00:00 AM,1504,12429 SCOFIELD FARMS DR,ED,VIEWED OFFENSE,TO RESTRAIN FOR SUBJECTS SAFETY,3,459225406: 20152371251,M,B,N,EDP/MENTALLY UNSTABLE,VERBAL RESISTANCE/AGGRESSION; EMPTY HAND ACTIVE AGGRESSION; EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,NO COMPLAINT OF INJURY/PAIN,,EDWARD 200 REG II PATROL,01/04/2008 12:00:00 AM,8,"3,130,785","10,122,809",7
"165,441","20,152,371,950",08/25/2015 12:00:00 AM, ,10500 BURNET RD,AD,OTHER,TO RESTRAIN FOR SUBJECTS SAFETY,3,458902256: 20152371950,M,W,N,EDP/MENTALLY UNSTABLE; SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,VERBAL RESISTANCE/AGGRESSION; PASSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,NO COMPLAINT OF INJURY/PAIN,NO COMPLAINT OF INJURY/PAIN,ADAM 700 REG II PATROL,01/02/2009 12:00:00 AM,7,"3,119,668","10,114,949",7
"166,121","20,152,370,186",08/25/2015 12:00:00 AM,0240,E US 290 HWY / COUNTY LINE RD,,OTHER,NECESSARY TO EFFECT ARREST / DETENTION,3,165105235: 20152370186,M,B,N,,OTHER,OTHER,,,,,,NO COMPLAINT OF INJURY/PAIN,,CHARLIE 600 REG III PATROL,03/23/2012 12:00:00 AM,3,,,
"166,243","20,152,372,082",08/25/2015 12:00:00 AM, ,8201 N LAMAR BLVD,ED,TRAFFIC STOP,NECESSARY TO EFFECT ARREST / DETENTION,2,153160293: 20152372082,M,B,N,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,VERBAL RESISTANCE/AGGRESSION; EMPTY HAND DEFENSIVE RESISTANCE,CED - DRIVE STUN-ENTER # SHOTS,CED - PRONGS-ENTER # SHOTS,,,,3,MINOR INJURY,MINOR INJURY,EDWARD 700 REG II PATROL,02/19/1994 12:00:00 AM,22,"3,124,479","10,101,091",4
"165,402","20,152,381,192",08/26/2015 12:00:00 AM, ,3111 PARKER LN,HE,DISPATCHED CALL,NECESSARY TO DEFEND REPORTING OFFICER,2,458939367: 20152381192,M,W,N,EDP/MENTALLY UNSTABLE,VERBAL RESISTANCE/AGGRESSION; EMPTY HAND ACTIVE AGGRESSION,CED - PRONGS-ENTER # SHOTS,,,,,1,MINOR INJURY,NO COMPLAINT OF INJURY/PAIN,HENRY 200 REG III PATROL,04/23/2010 12:00:00 AM,5,"3,114,951","10,054,578",3
"165,405","20,152,381,729",08/26/2015 12:00:00 AM,2038,4405 E RIVERSIDE DR,HE,DISPATCHED CALL,NECESSARY TO EFFECT ARREST / DETENTION,3,169148727: 20152381729,M,W,H,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,0,COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED,NO COMPLAINT OF INJURY/PAIN,HENRY 300 REG III PATROL,11/30/2012 12:00:00 AM,3,"3,120,615","10,058,135",3
"165,382","20,152,390,249",08/27/2015 12:00:00 AM,0621,110 W SLAUGHTER LN,FR,DISPATCHED CALL,NECESSARY TO EFFECT ARREST / DETENTION,3,219350662: 20152390249,M,W,H,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,VERBAL RESISTANCE/AGGRESSION,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,0,NO COMPLAINT OF INJURY/PAIN,NO COMPLAINT OF INJURY/PAIN,FRANK 700 REG IV PATROL,10/07/2011 12:00:00 AM,4,"3,100,912","10,033,835",2
"165,386","20,152,391,925",08/27/2015 12:00:00 AM,2136,600 BLOCK NECHES ST,GE,VIEWED OFFENSE,NECESSARY TO EFFECT ARREST / DETENTION,3,459205235: 20152391925,M,B,N,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,COMPLAINT OF INJURY/PAIN,NO COMPLAINT OF INJURY/PAIN,GEORGE 500 REG I PATROL,03/23/2012 12:00:00 AM,3,"3,115,785","10,070,495",9
"165,387","20,152,390,178",08/27/2015 12:00:00 AM,0249,1300 W BEN WHITE BLVD WB,DA,TRAFFIC STOP,NECESSARY TO EFFECT ARREST / DETENTION,3,135273642: 20152390178,M,W,H,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,VERBAL RESISTANCE/AGGRESSION; EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,NO COMPLAINT OF INJURY/PAIN,NO COMPLAINT OF INJURY/PAIN,DAVID 700 REG IV PATROL,12/13/2013 12:00:00 AM,2,"3,102,990","10,056,096",5
"165,389","20,152,391,807",08/27/2015 12:00:00 AM,2051,2706 GONZALES ST,CH,DISPATCHED CALL,NECESSARY TO EFFECT ARREST / DETENTION,2,219220601: 20152391807,M,W,H,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,PASSIVE RESISTANCE,CED - PRONGS-ENTER # SHOTS,,,,,1,MINOR INJURY,NO COMPLAINT OF INJURY/PAIN,CHARLIE 500 REG III PATROL,12/13/2013 12:00:00 AM,2,"3,124,591","10,068,332",3
"165,390","20,152,391,184",08/27/2015 12:00:00 AM,1600,815 W SLAUGHTER LN,FR,DISPATCHED CALL,"IN CUSTODY, MAINTAINING CONTROL",3,119014100: 20152391184,M,W,N,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,NO COMPLAINT OF INJURY/PAIN,NO COMPLAINT OF INJURY/PAIN,FRANK 200 REG IV PATROL,01/04/2008 12:00:00 AM,8,"3,095,023","10,035,975",5
